Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Alexis Cañete,Club Nacional,"División Profesional, Paraguay",2026,2158,Right Centre Back,Paraguay,23,26/08/03,0,0,0.03,0.06,0.5,0,25,0,,0.02,0.13,0.05,0.33,0.13,0.05,0.33,0,0,0,0.13,0.08,0.83,0.05,0.21,0.13,0.08,60,1.25,0,0.38,0.5,1.42,1.65,4.67,5.05,11.89,6.01,0.05,6.01,27.69,10.93,2.25,2.09,3.5,89,2.5,4.15,1.33,74,0.25,56,2.21,0.04,8.47,8.88,3.71,1.67,0.75,33.35,1.71,20,0.75,45,0.13,0,0,42.58,81,4.17,14,52,6.3,6.42,12,54,-26,36.5,2.54,0.29,0.35,33.9,98,4.66,3.54,0.54,0.42,0.13,0.17,1.46,1.88,0,38,0.29,32,0.17,30,65,5,39,58,4,24.58,27.46,0.92,83,2.88,22.54,22.71,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,7,4.02,26,0.11,0.06,0.02,-0.01,,0.18
Alexis Fariña,Club 2 de Mayo,"División Profesional, Paraguay",2026,1678,Left Centre Midfielder,Paraguay,22,16/12/04,0.05,0.05,0.05,0.05,0.97,6,28,1,,0.05,0.16,0.17,1.77,0.16,0.15,1.61,0,0.01,0.16,0.21,0.22,2.74,-0.01,1.13,0.75,0.38,67,1.72,0,1.18,1.98,0.32,0.35,0.54,0.51,14.7,6.81,0.02,5.36,50.06,7.19,3.7,1.45,1.77,56,1.51,1.86,0.43,37,1.13,21,0.27,0,12.82,12.77,4.24,3.27,1.18,52.28,7.46,58,2.31,70,0,0,0.05,44.37,79,3.86,15,63,1.61,5.1,22,78,-1,58.27,7.83,0.42,0.51,42.54,94,4.86,16.9,1.61,1.23,0.38,0.38,1.77,3,0,27,0.75,42,0.32,18,69,12,22,69,9,20.3,18.47,0.95,100,-1.83,19.38,18.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,7,6.17,52,0.08,0.07,0.06,-0.02,,0.19
Alexis Fretes,Libertad,"División Profesional, Paraguay",2026,1413,Left Back,Paraguay,21,24/09/05,0.13,0.13,0.07,0.09,0.76,17,50,1,,0.06,0.25,0.14,1.4,0.25,0.13,1.15,0,0.02,0.25,0.38,0.21,2.17,0.17,2.36,0.89,1.46,38,0.76,0,1.53,4.2,0.96,1.06,1.02,1.2,16.62,7.32,0.01,5.09,42.93,8.22,3.5,1.34,2.29,70,1.39,2.44,1.53,40,0.57,42,1.15,0,13.76,15.76,4.14,4.39,1.53,46.96,5.92,43,2.87,65,0.19,0,0,37.77,76,3.12,87,58,2.29,4.08,20,71,-5,49.72,4.2,0.3,0.43,37.38,87,5.76,9.04,1.15,0.7,0.45,0.25,2.04,2.74,0,50,0.89,24,0.32,25,62,13,25,61,15,19.22,18.81,0.93,97,-0.41,17.8,18.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,11,5.54,37,0.03,0.05,-0.01,0,,0.07
Alexis Martín Arias,Cerro Porteño,"División Profesional, Paraguay",2026,1799,Goalkeeper,Argentina,34,03/07/92,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.15,0.05,0,6.25,2.06,2.85,0,0,0,0,0,0,0,0,0.05,,0,0.1,0.15,0.15,0,0.05,0,11.27,0,0,0,0,0.05,0,0,16.56,79,4.85,12,50,1.9,7.76,17,71,-8,11.95,0.65,0.11,0.11,14.81,100,5.38,0.35,0,0,0,0,0,0,0,,0,,0,45,55,0,100,0,0,34.7,38.4,0.8,81,3.7,27.63,31.05,0.7,0.56,-0.14,70,76,-6,0.87,2.35,24,9.86,1.76,0.2,0.15,20.9,0,18,3,1.12,7,0.06,0.05,0,,-0.13,-0.02
Alexis Villalva,Club 2 de Mayo,"División Profesional, Paraguay",2026,498,Right Centre Back,Paraguay,28,27/08/98,0,0,0.09,0.18,0.54,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.09,0.54,-0.09,0.36,0,0.36,0,1.44,0,0.54,0.9,1.99,2.02,6.5,6.13,11.2,7.04,0.08,6.32,24.57,9.75,1.44,2.17,4.15,57,1.5,3.52,0.9,50,1.63,58,2.53,0,8.13,7.67,3.61,1.99,0.54,30.71,1.63,20,1.44,73,0,0,0,41.72,80,5.6,7,60,8.31,7.59,12,55,-25,39.21,3.79,0.29,0.29,33.05,97,5.66,3.07,0.18,0.18,0,0,1.26,1.44,0,0,0,0,0,32,65,3,41,59,0,26.39,28.56,0.95,88,2.17,24.97,25.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,7,2.33,22,0.06,0.03,0.07,-0.07,,0.08
Alexis Villalva,Club Sportivo Luqueño,"División Profesional, Paraguay",2026,1601,Right Back,Paraguay,28,27/08/98,0,0,0.05,0.04,1.35,0,29,1,,0.03,0.06,0.06,0.67,0.06,0.06,0.67,0,0,0,0.06,0.11,2.02,-0.06,1.18,0.67,0.51,57,1.18,0.06,0.67,1.35,2.08,1.95,2.92,2.34,13.71,7.14,0.05,5.11,31.17,9.67,2.87,1.57,3.65,68,1.11,3.06,1.07,46,0.73,65,2.02,0,11.07,9.54,3.54,2.14,0.51,36.48,2.92,26,1.18,55,0.11,0,0,28.95,64,3.37,13,43,3.77,7.08,12,55,-9,49.67,4.33,0.28,0.34,22.93,93,4.73,5.62,1.41,1.01,0.39,0.06,1.91,2.92,0,48,0.73,38,0,31,62,6,29,66,5,24.67,21.08,0.9,88,-3.59,22.14,18.47,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37,9,3.82,29,0.13,0.1,0.14,-0.04,,0.33
Alfredo Aguilar,Club Sportivo Luqueño,"División Profesional, Paraguay",2026,1727,Goalkeeper,Paraguay,38,17/07/88,0,0,0,,0,,,0,,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0.05,0,0.05,0.05,0,100,0.1,0,0,0,0,0,0,0,0.1,0.05,0,7.4,2.71,3.49,0,0,0,,0,0,0.05,,0,,0,0.05,0.05,0.03,0,0,0,34.01,0,0,0,,0.16,0,0.05,18.86,71,6.72,11,46,2.76,11.83,19,62,-9,14.48,0.89,0.16,0.16,17.3,100,5.52,0.31,0,0,0,0,0,0,0,,0,,0,42,58,0,83,17,0,41.57,40.67,0.77,74,-0.91,32.03,30.22,1.25,1.39,0.14,63,58,4,1.15,3.33,29,11.51,1.54,0.16,0.16,17.23,-1,27,2,1.45,11,0.09,0.08,0,,0.15,0.32
Allan Wlk,Deportivo Recoleta,"División Profesional, Paraguay",2026,1499,Left Centre Forward,Paraguay,23,28/02/03,0.78,0.66,0.37,0.15,2.52,26,52,5,100,0.55,0.06,0.13,0.6,0.06,0.13,0.6,0,0,0,0.72,0.49,3.12,0.23,1.56,0.66,0.9,42,0.84,0,0.78,3.18,0.12,0.2,0.12,0.1,15.49,5.22,0,3.48,65.35,3.78,2.22,0.78,0.9,65,0.81,1,0.78,33,0.42,50,1.56,0,13.93,14.05,2.94,2.76,1.02,66.32,11.77,84,2.34,85,0,0,0,18.73,73,0.3,8,63,0.36,0.24,26,63,-10,61.44,1.98,0.27,0.59,17.41,83,4.71,6.79,0.48,0.48,0,0.36,5.64,6.12,0,25,0.24,27,0.48,13,72,15,7,83,10,14.31,14.44,0.98,89,0.13,14.07,12.86,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,13,2.56,21,-0.02,0.01,0,0.14,,0.13
Amin Molinas,Libertad,"División Profesional, Paraguay",2026,1001,Left Defensive Midfielder,Paraguay,21,31/08/05,0.18,0.18,0.07,0.06,1.17,15,46,1,,0.21,0.09,0.11,0.72,0.09,0.11,0.72,0,0,0,0.27,0.18,1.89,0.09,1.44,0.99,0.45,69,2.97,0,1.71,1.44,0.54,0.62,0.72,0.8,25.9,14.75,0.02,9.08,42.57,11.06,4.41,2.79,3.33,70,2.94,3.56,1.17,14,1.17,64,1.26,0.09,22.03,24.19,7.1,5.49,1.98,43.9,8.54,39,3.87,70,0.27,0,0,51.71,87,3.69,12,68,1.44,4.68,20,84,-3,47.92,6.39,0.75,0.81,46.59,94,4.94,11.24,0.9,0.9,0,0.18,0.72,1.62,0.09,0,0,0,0.27,26,66,9,34,62,5,18.77,17.12,0.96,95,-1.65,18.09,16.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,11,6.75,38,0.06,0.08,0.07,0.06,,0.26
Anderson Legüizamón,Club Rubio Nu,"División Profesional, Paraguay",2026,590,Right Wing,Paraguay,20,16/02/06,0.15,0.15,0.16,0.12,1.37,11,33,3,,0.15,0,0.04,0.61,0,0.04,0.61,0,0,0,0.15,0.2,1.98,-0.05,2.14,1.68,0.46,79,1.83,0.15,3.97,2.59,0.15,0.04,0,0,15.72,6.41,0,5.19,52.44,4.12,2.29,0.92,1.07,55,0.64,0.68,1.68,17,0.76,39,1.07,0,13.12,10.21,4.27,3.81,1.37,52.5,7.93,60,3.36,88,0,0,0,17.85,59,0.76,79,36,0.15,1.98,29,65,6,61.24,1.83,0.07,0.24,23.65,75,6.95,5.49,1.37,1.07,0.31,0.31,2.44,3.51,0.15,33,0.61,19,0.31,18,67,15,22,61,17,18.2,13,0.9,107,-5.2,16.45,13.97,0,0,0,0,0,,0,0,,0,0,0,0,0,0,45,9,1.85,15,0.04,0.2,0,0,,0.25
Andrea Falabella,Sportivo Ameliano,"División Profesional, Paraguay",2026,2746,Left Centre Back,Argentina,27,09/03/99,0.07,0.07,0.06,0.12,0.49,13,33,0,,0.05,0,0,0.1,0,0,0.1,0,0,0,0.07,0.06,0.59,0.01,0.2,0.16,0.03,83,0.46,0.03,0.26,0.16,1.25,1.27,5.47,6.28,6.1,2.98,0.05,4.42,21.99,12.06,1.44,0.75,2,72,0.86,2.14,0.49,31,0.29,62,2.79,0.03,4.85,5.22,1.9,0.75,0.33,28.71,0.52,11,0.2,26,0.16,0,0,52.07,88,6,78,73,6.52,7.18,12,72,-17,31.28,2.52,0.27,0.3,40.96,99,5.35,2.72,0.07,0.07,0,0.07,1.18,1.25,0,0,0,,0.07,26,71,3,42,57,1,22.72,22.88,0.97,98,0.16,21.98,22.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,8,3.73,25,0.03,0.06,-0.01,-0.02,,0.07
Andrés Marsengo,Deportivo Recoleta,"División Profesional, Paraguay",2026,397,Goalkeeper,Argentina,24,29/04/02,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0,100,0,0,0,0,0,0,0,0,0,0,0,7.26,3.65,4.54,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,30.62,80,6.35,19,46,3.4,10.43,14,67,-13,14.5,1.13,0.1,0.1,27.9,100,4.38,0.68,0,0,0,0,0,0,0,,0,,0,40,60,0,100,0,0,34.83,46.61,0.75,73,11.79,26.03,34.06,1.81,1.7,-0.11,58,60,-3,1.22,4.31,40,10.89,1.99,0.45,0.45,22.08,0,17,2,1.88,14,0.09,0.09,,,-0.34,-0.16
Aníbal Aaron Páez Cardozo,San Lorenzo,"División Profesional, Paraguay",2026,399,Left Centre Forward,Paraguay,21,02/02/05,0,0,0.15,0.08,1.8,0,25,4,,0.05,0.23,0.03,0.45,0.23,0.03,0.45,0,0,0,0.23,0.18,2.25,0.05,2.25,0.9,1.35,40,0.9,0,1.13,3.38,0.45,0.43,0.23,0.09,14.43,5.86,0.01,2.93,62.43,8.56,4.96,0.23,0.68,33,0.11,0.54,0.9,33,0.45,38,3.83,0,13.3,9.89,2.25,3.61,0,63.34,9.69,73,2.7,75,0,0,0,27.27,66,1.8,32,62,0.9,2.25,32,57,-9,58.98,2.48,0.32,0.42,18.26,85,7.53,9.02,0.45,0.45,0,0.68,4.73,5.18,0,0,0.45,67,0.9,16,61,23,13,75,13,16.34,14.8,0.99,105,-1.54,16.16,15.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,4,2.12,18,-0.06,0.04,0.02,-0.11,,-0.11
Aníbal Chalá,Olimpia,"División Profesional, Paraguay",2026,465,Left Back,Ecuador,30,08/05/96,0,0,0,,0,,,0,,0,0,0.12,0.97,0,0.12,0.97,0,0,0,0,0.12,0.97,-0.12,0.97,0,0.97,0,0.97,0,0.97,1.93,1.16,1.39,2.71,4.36,10.64,5.22,0,5.61,37.43,7.93,2.9,0.77,1.93,57,1.04,2.43,1.16,0,0.58,45,1.74,0,8.7,11.9,4.45,1.74,0.58,42.1,3.09,36,1.35,78,0.19,0,0,32.29,76,1.35,89,33,3.67,3.09,11,52,-24,53.31,4.25,0.37,0.39,26.3,92,5.15,7.93,2.13,1.74,0.39,0,0,1.74,0,64,1.55,40,0,25,61,14,34,51,15,19.35,19.26,0.93,126,-0.09,18.04,24.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,13,6.05,34,0.2,0.04,-0.15,,,0.09
Ariel Gamarra,Cerro Porteño,"División Profesional, Paraguay",2026,505,Right Centre Midfielder,Paraguay,23,25/02/03,0,0,0.01,0.03,0.36,0,0,0,,0,0.18,0.05,0.36,0.18,0.05,0.36,0,0,0,0.18,0.06,0.71,0.12,1.78,1.07,0.71,60,1.43,0,2.32,2.5,1.6,1.67,1.6,1.99,20.5,10.34,0.02,7.67,42.34,8.2,3.57,2.14,3.74,67,2.46,4.13,1.6,43,1.07,38,0.89,0,16.76,17.72,5.88,4.28,1.78,45.68,6.06,36,1.78,42,0.53,0,0,42.43,77,4.1,11,64,2.14,5.88,17,66,-11,49.16,4.81,0.5,0.5,39.93,89,5.09,7.49,0.36,0.36,0,0.36,1.07,1.43,0,100,0.53,43,0.36,18,71,11,12,76,12,21.59,18.34,0.99,93,-3.24,21.27,16.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,7,4.81,30,0.03,0.03,0.05,-0.02,,0.1
Armando Ruiz Díaz,Sportivo Trinidense,"División Profesional, Paraguay",2026,364,Right Back,Paraguay,33,13/07/93,0,0,0.05,0.04,1.48,0,17,1,,0.01,0,0.02,0.25,0,0,0,0,0.02,0.25,0,0.07,1.73,-0.07,0.25,0,0.25,0,0.49,0,0.49,0.74,0.49,0.53,3.95,4.21,13.35,3.95,0,5.68,32.14,8.16,1.98,1.48,1.98,75,1.42,1.95,0.25,83,0.49,71,1.24,0,11.86,11.75,4.7,4.2,1.98,36.06,2.47,21,1.48,35,0,0,0,22.24,65,3.95,9,57,5.44,5.44,18,58,-7,52.48,3.46,0.18,0.24,17.05,94,4.64,4.94,1.98,1.24,0.74,0,1.73,2.97,0,38,0.99,36,0,26,65,9,20,55,25,25.06,25.17,0.93,95,0.11,23.25,23.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,11,3.46,24,0.16,0.06,-0.18,-0.07,,-0.03
Axel Cañete,Sportivo Trinidense,"División Profesional, Paraguay",2026,1511,Right Back,Paraguay,25,11/12/01,0.06,0.06,0.08,0.09,0.95,6,13,1,,0.07,0,0.04,0.48,0,0.04,0.42,0,0,0.06,0.06,0.12,1.43,-0.07,0.42,0.24,0.18,57,0.66,0.06,0.42,0.36,1.25,0.82,3.99,2.63,12.51,6.67,0.01,4.23,29.39,10.48,3.93,1.85,3.1,72,1.09,1.9,1.31,50,0.71,75,2.92,0,9.47,6.38,2.86,2.38,0.71,36.29,2.08,22,1.13,48,0.42,0,0,28,54,3.4,12,38,5.36,7.63,16,48,-7,50.33,3.87,0.31,0.36,17.81,96,4.45,5.72,2.08,1.13,0.95,0.06,2.03,3.16,0,49,1.01,37,0.06,38,55,7,32,57,10,25.6,21.84,0.87,95,-3.75,22.32,20.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,43,9,3.99,26,0.16,0.05,0.03,-0.03,,0.2
Axel Galeano,San Lorenzo,"División Profesional, Paraguay",2026,1434,Left Midfielder,Paraguay,20,07/09/06,0.19,0.19,0.06,0.04,1.44,13,26,3,,0.11,0,0.11,1.13,0,0.1,1,0,0.01,0.13,0.19,0.17,2.57,0.02,2.51,1.57,0.94,63,1.13,0,2.89,2.89,0.88,0.64,0.25,0.22,16.44,7.97,0.01,4.58,52.46,7.53,5.02,1.32,2.2,70,1.02,1.65,0.38,36,0.56,32,1.19,0,14.75,11.16,4.02,3.2,1.32,53.56,8.41,57,2.64,82,0,0,0,23.91,70,1.26,11,50,0.56,2.2,20,73,3,61.9,3.08,0.27,0.34,27.87,82,6.39,9.1,0.75,0.56,0.19,0.5,2.95,3.51,0.06,17,0.31,18,0.63,19,63,18,19,52,28,18.42,15.42,0.95,91,-3,17.5,13.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,10,3.6,30,0.01,0.08,0.01,0,,0.1
Blas Riveros,Cerro Porteño,"División Profesional, Paraguay",2026,344,Left Back,Paraguay,28,02/02/98,0.26,0.26,0.03,0.04,0.78,33,33,1,,0.07,0,0.2,0.52,0,0.19,0.26,0,0.01,0.26,0.26,0.23,1.31,0.03,3.92,1.31,2.62,33,0.78,0,1.83,3.4,1.57,1.68,1.83,1.78,10.2,5.49,0,5.23,40.34,7.32,2.09,2.09,3.66,73,2.11,3.79,0.26,40,0.78,33,0.52,0,7.85,8.64,3.14,3.14,1.31,44.74,3.4,43,2.09,67,0,0,0,33.48,74,2.88,91,44,2.09,6.28,7,50,-24,51.41,4.97,0.65,0.67,32.44,89,5.17,7.32,1.31,0.26,1.05,0.52,2.62,2.88,0.26,0,0.78,21,0.52,27,63,10,21,71,7,20.8,19.95,0.9,99,-0.85,18.71,19.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,5,5.05,34,0.29,0.07,0.05,-0.02,,0.38
Braian Romero,Olimpia,"División Profesional, Paraguay",2026,365,Right Centre Forward,Argentina,35,14/06/91,0.25,0.25,0.18,0.1,1.73,14,14,6,,0.14,0,0.11,0.74,0,0.11,0.74,0,0,0,0.25,0.29,2.47,-0.04,1.23,0,1.23,0,0.49,0,1.73,2.71,0.25,0.31,0,0,10.11,4.68,0.06,2.71,70.26,1.97,1.48,0.49,0.74,100,0.58,0.89,0.25,100,0,21,0.99,0,9.37,11.84,2.22,1.73,0.49,69.33,8.14,87,1.48,86,0.25,0,0,10.85,71,0.25,3,100,0,0.25,23,75,4,60.97,0.49,0.23,0.36,12.57,67,3.8,3.21,0,0,0,0,5.18,5.18,0.25,,0,,0.49,13,56,31,23,54,23,12.99,15.16,1.11,98,2.17,14.48,14.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,4,2.22,13,-0.07,-0.05,0.04,-0.13,,-0.21
Brian Blasi,Club Rubio Nu,"División Profesional, Paraguay",2026,2313,Right Centre Back,Argentina,30,07/02/96,0.04,0.04,0.04,0.04,0.86,5,41,0,,0.05,0,0.01,0.16,0,0.01,0.16,0,0,0,0.04,0.05,1.01,-0.01,0.16,0.08,0.08,50,0.12,0,0.27,0.16,0.74,0.63,4.24,3.43,6.5,2.72,0.03,4.16,22.19,9.41,1.79,1.21,1.95,78,0.89,1.52,0.43,68,0.35,66,2.45,0,4.94,3.74,2.3,0.82,0.51,25.93,0.7,14,0.31,38,0.08,0,0.08,33.26,82,4.16,6,55,5.41,6.34,13,66,-17,37.13,2.68,0.26,0.28,23.5,98,4.84,2.8,0.39,0.35,0.04,0.04,1.4,1.75,0,10,0.08,29,0.08,30,67,3,50,50,0,26.07,25.58,0.89,91,-0.5,23.28,23.18,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,8,2.09,15,0.09,0.04,0.04,-0.01,,0.16
Bruno Piñatares,San Lorenzo,"División Profesional, Paraguay",2026,1686,Left Defensive Midfielder,Uruguay,36,24/06/90,0.05,0.05,0.04,0.07,0.48,11,11,0,,0,0,0.04,0.37,0,0.04,0.27,0,0,0.11,0.05,0.08,0.85,-0.03,0.21,0.11,0.11,50,1.28,0,0.53,0.8,1.07,0.69,2.08,1.46,15.38,8.76,0.02,6.09,36.65,12.33,4.48,2.24,3.31,74,1.51,2.2,1.01,52,0.8,59,1.07,0.05,12.12,8.72,4.64,3.2,1.23,39.17,3.2,26,1.6,50,0.16,0,0.05,45.54,83,4.64,84,70,3.63,5.13,15,73,-10,45.8,4.91,0.18,0.22,34.44,97,3.33,6.78,0.21,0.16,0.05,0.16,1.28,1.44,0,25,0.11,50,0.32,22,67,10,32,64,4,22,23.64,0.98,96,1.65,21.49,22.59,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,8,3.02,28,0.01,0.04,0.01,-0.03,,0.03
Bruno Valdez,Sportivo Trinidense,"División Profesional, Paraguay",2026,1840,Left Centre Back,Paraguay,34,05/10/92,0.05,0,0.01,0.06,0.2,0,25,0,100,0,0.05,0.05,0.15,0.05,0.05,0.1,0,0,0.05,0.05,0.06,0.34,-0.01,0.05,0,0.05,0,0.88,0.05,0.1,0.15,1.08,0.67,8.02,5.13,8.22,4.84,0.06,5.18,23.32,12.13,1.47,1.42,2.49,85,1.09,1.76,1.22,73,0.24,80,4.7,0.1,5.62,4.38,2.64,0.68,0.44,27.73,0.59,10,0.39,57,0.15,0,0.05,30.82,78,2.84,18,55,8.61,4.55,16,63,-15,35.52,1.86,0.31,0.33,20.64,99,4.56,1.42,0.2,0.1,0.1,0.1,0.78,0.88,0,0,0,0,0.1,30,67,3,48,48,3,24.21,21.43,0.93,96,-2.78,22.61,20.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,10,1.85,12,0.07,0.04,0.01,-0.02,,0.09
Bryan Bentaberry,Olimpia,"División Profesional, Paraguay",2026,828,Left Centre Back,Uruguay,29,20/01/97,0,0,0,0.01,0.11,0,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.43,0.33,0.11,75,1.52,0,0.33,0.33,1.2,1.49,4.67,5.28,5.54,2.39,0.04,2.93,20.38,10.54,1.2,0.87,2.07,100,1.08,2.56,0.43,100,0,81,2.83,0.11,4.24,5.14,1.52,0.11,0,22.87,0.33,8,0,0,0.11,0,0,54.89,83,6.52,12,58,6.09,9.89,10,42,-41,35.34,4.78,0.41,0.42,42.93,98,6.56,4.78,0.33,0.33,0,0,0.43,0.76,0,33,0.11,33,0.11,30,67,3,59,39,2,25.61,26.86,0.93,84,1.25,23.89,22.63,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,7,3.66,24,0.05,0.08,-0.04,0,,0.08
Camilo Saiz,Club 2 de Mayo,"División Profesional, Paraguay",2026,1966,Left Centre Back,Colombia,34,29/02/92,0.05,0.05,0.02,0.08,0.23,20,20,0,,0.04,0,0,0.05,0,0,0.05,0,0,0,0.05,0.02,0.27,0.03,0.05,0,0.05,0,0.14,0,0.05,0.05,0.78,0.62,5.22,4.39,6.96,3.75,0.05,4.39,20.91,8.1,0.96,0.96,1.74,68,0.89,1.51,0.69,64,0.46,62,2.2,0,5.36,5.29,2.56,0.82,0.27,26.56,0.32,6,0.14,17,0.09,0,0,37.21,87,5.22,12,75,5.77,6.45,9,67,-21,34.08,1.28,0.16,0.18,28.24,100,4.78,1.37,0,0,0,0,0.55,0.55,0,,0,,0,24,73,3,50,43,7,24.03,22.25,0.96,93,-1.78,23.15,20.72,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,5,1.56,13,0.01,0.03,0.09,0,,0.13
Carlos Alberto Arrua García,Club Nacional,"División Profesional, Paraguay",2026,303,Left Defensive Midfielder,Paraguay,29,29/07/97,0,0,0.12,0.05,2.68,0,22,3,,0.27,0.3,0.38,2.38,0.3,0.29,1.78,0,0.09,0.59,0.3,0.5,5.06,-0.2,0.59,0,0.59,0,0.59,0,2.38,1.49,0.59,0.41,0.3,0.44,15.47,6.25,0,6.84,57.89,5.95,4.16,1.78,2.38,75,2.33,2.74,1.19,80,0.59,17,0.3,0,12.49,13.9,5.06,6.54,3.27,57.15,9.22,74,5.65,86,0.89,0,0,36.59,77,3.87,11,45,1.19,7.73,15,76,-1,58.92,7.44,0.61,0.76,35.1,91,5.13,14.58,3.27,2.08,1.19,0.3,2.38,4.46,0,18,0.89,75,0.59,22,71,6,27,63,10,23.92,17.47,0.88,109,-6.45,21.09,19.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,9,6.84,46,0.19,0.06,0.02,-0.1,,0.18
Carlos Daniel Meza Montiel,San Lorenzo,"División Profesional, Paraguay",2026,1587,Left Back,Argentina,23,08/01/03,0,0,0.01,0.03,0.4,0,14,0,,0,0,0.03,0.51,0,0.03,0.51,0,0,0,0,0.04,0.91,-0.04,1.76,1.08,0.68,61,0.96,0,1.3,1.47,1.08,0.69,1.82,1.05,15.6,8,0.02,6.58,30.85,7.49,2.38,2.1,3.18,61,1.18,1.87,0.91,41,1.36,23,0.28,0,12.59,7.16,4.14,2.33,0.45,33.55,2.95,23,1.25,54,0.17,0,0.06,28.7,76,2.38,89,54,2.72,3.52,11,61,-15,48.98,3.35,0.1,0.12,25.92,91,4.38,6.3,1.02,0.68,0.34,0.06,0.51,1.19,0.06,39,0.45,35,0.06,34,56,9,27,59,14,19.18,18.89,0.92,89,-0.29,17.74,16.88,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,11,2.32,22,0.12,0.06,0.04,-0.01,,0.21
