Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Alexander González,Boston River,Primera División,2026,856,Centre Forward,Uruguay,24,07/08/02,0.11,0.11,0.33,0.24,1.37,8,46,3,0,0.38,0,0.09,0.74,0,0.09,0.74,0,0,0,0.11,0.42,2.1,-0.31,0.42,0.21,0.21,50,0.84,0,1.68,2.1,0.63,0.58,0.63,0.67,16.4,6.83,0.01,3.99,57.06,4.52,2.73,0.74,1.37,70,0.89,1.47,1.58,50,0.32,41,2.84,0,14.08,14.42,3.15,3.57,0.95,60.46,9.98,71,2.52,71,0.11,0,0,16.82,64,1.05,17,63,0.95,1.37,24,38,-26,55.15,1.26,0.34,0.56,13.35,76,4.77,4.2,0.53,0.53,0,0.63,5.26,5.78,0.21,20,0.11,50,0.84,21,64,15,25,60,15,19.02,17.66,1.02,101,-1.36,19.5,17.84,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,6,2.93,26,-0.01,-0.06,0.03,0.09,,0.06
Alexander Hernández,Cerro Largo,Primera División,2026,2458,Right Back,Uruguay,22,17/08/04,0.04,0.04,0.02,0.04,0.37,10,40,1,,0.03,0,0.02,0.33,0,0.02,0.33,0,0,0,0.04,0.04,0.7,0,1.25,0.88,0.37,71,0.55,0,1.54,1.35,1.43,1.37,2.75,2.72,16.3,7.8,0.02,6.7,33.68,7.51,2.12,2.56,3.99,71,2.57,3.94,0.99,55,1.06,60,1.25,0,12.78,12.45,4.76,2.56,0.81,38.06,3.77,30,1.54,60,0.22,0,0,29.26,75,1.72,13,39,3.59,3.59,15,67,-8,49.63,3.77,0.17,0.19,25.34,90,5.62,5.9,0.33,0.26,0.07,0.04,0.7,0.95,0,22,0.15,13,0.07,33,58,10,29,58,13,20.04,21.59,0.9,90,1.55,18,19.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,12,2.84,25,0.07,0.04,0.04,0,,0.16
Alexander Machado,Defensor Sporting,Primera División,2026,1414,Left Wing,Uruguay,24,27/05/02,0.25,0.25,0.33,0.12,2.67,10,36,5,,0.29,0,0.07,0.89,0,0.07,0.89,0,0,0,0.25,0.4,3.56,-0.14,1.53,0.83,0.7,54,0.89,0,1.59,2.23,0.19,0.16,0.83,0.74,13.43,5.03,0.01,4.33,51.7,5.73,3.44,0.95,1.15,58,1.15,1.31,0.51,29,0.7,61,1.91,0,11.96,13.59,3.56,3.12,1.08,54.28,6.49,54,2.16,69,0.13,0,0,23.61,69,0.95,69,44,1.34,1.65,28,56,-13,59.98,3.25,0.31,0.49,23.22,88,5.42,8.27,0.95,0.95,0,0.25,5.22,6.17,0.13,67,0.89,40,0.57,21,63,16,19,65,16,18.65,16.69,0.94,95,-1.96,17.51,15.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37,12,3.72,24,0.02,0.06,0.04,0,,0.12
Alexis Piegas,Cerro Largo,Primera División,2026,1282,Left Centre Back,Uruguay,24,10/02/02,0,0,0.01,0.07,0.21,0,33,0,,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.21,-0.01,0.42,0.42,0,100,1.75,0,0.35,0.07,1.26,1.24,6.81,6.28,12.42,6.95,0.11,7.51,21.61,10.46,1.26,2.04,3.3,76,1.99,3.23,1.12,71,0.63,61,2.18,0.21,9.27,9.21,4.14,1.68,0.49,26.83,0.63,7,0.21,13,0.7,0,0,32.57,80,2.88,17,50,8.28,4.28,17,63,-18,35.04,1.83,0.18,0.19,25.97,98,4.95,2.04,0.21,0.21,0,0.07,0.7,0.91,0,0,0,,0.07,32,65,3,48,52,0,24.46,25.95,0.92,87,1.5,22.44,22.63,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,7,1.31,12,0.03,0.05,0.08,-0.01,,0.14
Alis Maximiliano Noble Sequeira,Deportivo Maldonado,Primera División,2026,1822,Centre Attacking Midfielder,Uruguay,29,12/09/97,0.3,0.1,0.17,0.07,2.47,4,40,2,80,0.18,0.2,0.1,1.28,0.2,0.1,1.14,0,0,0.15,0.3,0.27,3.75,0.03,1.28,0.74,0.54,58,2.22,0,1.93,2.62,0.4,0.41,0.69,0.69,14.57,6.72,0,4.59,54.11,8.2,4.5,1.14,1.53,64,1.15,1.57,1.48,33,0.64,36,0.59,0,11.96,12.78,3.9,3.56,1.33,55.78,7.06,59,2.82,79,0.3,0,0,43.08,75,3.51,11,65,1.38,4.69,19,69,-6,59.57,6.82,0.47,0.57,40.76,91,5.5,15.86,1.33,1.14,0.2,0.2,2.91,4.05,0.05,4,0.2,19,0.35,24,64,13,24,64,12,19.06,16.21,0.98,107,-2.85,18.61,17.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,11,8.04,46,-0.01,0.07,0.02,-0.09,,0
Andrés Mehring,Progreso,Primera División,2026,1478,Goalkeeper,Argentina,32,18/04/94,0,0,0,,0,,,0,,0,0,0,0.06,0,0,0.06,0,0,0,0,0,0.06,0,0.06,0.06,0,100,0.3,0,0,0,0,0,0,0,0.18,0.12,0,7.67,2.8,4.93,0,0,0,0,0,0,0.06,0,0.06,,0,0.06,0.12,0.08,0.12,0,0,9.74,0,0,0,,0.12,0,0,17.9,64,7.98,11,46,2.25,15.22,12,62,-2,12.24,1.77,0.08,0.08,15.41,100,6.87,1.04,0,0,0,0,0,0,0,,0,,0,55,44,0,94,6,0,47.41,45.47,0.79,91,-1.94,37.67,41.24,1.16,1.24,0.08,69,67,2,1.08,3.71,33,11.2,2.04,0.18,0.18,17.29,2,33,3,0.97,8,0.1,0.1,-0.04,,0.07,0.23
Andrés Sebastián Romero Fernández,Albion,Primera División,2026,1060,Right Back,Uruguay,28,07/06/98,0,0,0.02,0.03,0.68,0,25,0,,0.03,0,0,0.17,0,0,0.08,0,0,0.08,0,0.02,0.85,-0.02,1.02,0.76,0.25,75,1.02,0,1.27,0.51,1.19,1.04,2.55,2.54,15.11,7.47,0.02,7.56,30.59,13.92,3.99,1.7,2.89,69,1.75,2.79,0.85,36,0.76,64,1.95,0,12.65,12.32,5.52,2.04,0.93,33.02,3.31,26,0.93,46,0.34,0,0,44.06,75,5.52,12,59,4.24,7.73,14,60,-15,42.41,5.35,0.44,0.44,35.74,96,4.64,6.28,0.51,0.34,0.17,0,0.76,1.1,0.08,17,0.08,10,0,38,58,3,46,53,1,23.62,24.74,0.93,94,1.12,21.86,23.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,12,5.51,33,0.22,0.08,0.03,-0.02,,0.3
Ariel Lima,Cerro,Primera División,2026,878,Left Centre Back,Uruguay,21,01/03/05,0.1,0.1,0.03,0.05,0.51,20,20,0,,0.06,0,0,0.1,0,0,0,0,0,0.1,0.1,0.03,0.61,0.07,0.51,0.41,0.1,80,0.61,0,0.72,0.31,0.51,0.43,6.46,5.17,11.48,5.64,0.13,6.25,19.04,10.76,1.74,2.15,2.66,88,1.75,2.19,0.72,50,0.31,78,3.18,0.1,8.71,6.94,3.48,0.82,0.31,24.13,0.51,6,0.2,25,0.2,0,0,22.75,80,2.66,82,55,7.58,3.69,16,67,-13,34.22,1.84,0.08,0.08,17.22,96,5.09,1.74,0.2,0.1,0.1,0,0.61,0.72,0,0,0,,0.1,33,62,5,71,29,0,24.17,26.14,0.91,88,1.96,22.01,22.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,7,1.27,9,0.03,-0.03,0.03,-0.01,,0.02
Augusto Rosas,Cerro,Primera División,2026,900,Centre Forward,Uruguay,21,16/01/05,0.3,0.3,0.29,0.12,2.3,13,35,6,,0.2,0,0.03,1,0,0.03,1,0,0,0,0.3,0.31,3.3,-0.01,0.5,0.2,0.3,40,1.3,0.1,1.2,3.6,0.1,0.16,0.5,0.33,21.2,7.4,0.01,4.9,61.32,3.9,2.1,0.6,0.7,86,0.46,0.62,2.1,50,0.1,49,4.4,0,18.5,12.16,4.6,2.9,0.7,63.47,14.9,81,2.7,93,0.3,0,0,16.7,64,0.4,19,40,0.7,0.8,43,61,-3,60.04,0.9,0.29,0.45,12.5,77,3.46,4.9,0.3,0.3,0,0,5.4,5.7,0,0,0,0,0.3,16,60,24,12,65,22,13.83,13.05,1,101,-0.78,13.83,13.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,43,9,2.95,23,-0.02,0.04,0,-0.07,,-0.06
Axel Marotta,Defensor Sporting,Primera División,2026,2321,Left Back,Uruguay,21,31/03/05,0,0,0.04,0.13,0.31,0,25,0,,0.02,0,0.05,0.43,0,0.05,0.43,0,0,0,0,0.09,0.74,-0.09,0.62,0.31,0.31,50,2.44,0,0.62,0.81,2.05,2.24,3.72,3.9,19.08,9.69,0.02,9.07,30.5,11.28,3.57,3.61,5.66,77,4.19,6.43,1.01,58,1.09,55,1.12,0.04,14.62,16.65,6.09,3.14,1.28,34.07,3.41,23,1.78,57,0.31,0,0,39,74,2.6,86,44,4.46,5.12,12,67,-7,43.61,3.88,0.26,0.28,31.64,96,5.39,5,0.74,0.43,0.31,0.12,0.78,1.2,0,21,0.19,18,0.08,33,61,6,35,61,4,20.78,19.61,0.93,97,-1.16,19.41,19.07,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,8,3.48,23,0.09,0.07,0.08,-0.01,,0.22
Axel Michele Pandiani Quaglia,Cerro Largo,Primera División,2026,1533,Centre Attacking Midfielder,Uruguay,26,22/08/00,0.41,0.35,0.17,0.11,1.58,22,33,2,100,0.24,0,0.11,1.41,0,0.1,1.23,0,0.01,0.18,0.35,0.28,2.99,0.07,1.29,0.82,0.47,64,0.59,0,1.58,2.17,1.41,1.41,1.06,0.96,27.06,13.79,0.02,8.39,51.4,7.46,3.76,2,3.4,72,2.08,3.49,2.64,29,0.76,47,2.17,0,22.42,22.43,6.69,6.05,1.82,53.9,12.62,56,4.75,79,0.29,0,0,34.81,70,1.82,84,44,1.58,3.58,20,55,-15,58.84,3.17,0.2,0.39,28.41,89,4.1,10.57,1.12,0.65,0.47,0.18,3.17,3.82,0,37,0.53,38,0.53,18,69,13,14,69,17,19.15,17.86,0.9,88,-1.28,17.2,15.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,4.39,38,-0.02,0.03,0.05,0,,0.06
Ayrton Cougo,Progreso,Primera División,2026,1018,Left Back,Uruguay,30,14/06/96,0,0,0.04,0.06,0.62,0,0,0,,0,0,0.05,0.8,0,0.04,0.62,0,0.01,0.18,0,0.09,1.41,-0.09,1.06,0.8,0.27,75,1.5,0,0.88,1.95,1.5,1.28,2.74,2.38,12.64,5.75,0.01,5.92,32.19,12.02,3.54,2.56,4.07,71,2.48,3.75,0.97,42,1.06,58,1.59,0,9.11,8.55,4.16,1.68,0.8,38.05,2.56,28,1.06,63,0.44,0.09,0.09,36.34,65,2.56,83,31,3.54,7.43,10,41,-24,49.16,6.01,0.26,0.32,30.15,92,5.06,6.98,1.77,1.06,0.71,0.09,1.59,2.65,0,25,0.53,19,0.18,35,58,7,43,47,10,23.19,20.37,0.85,86,-2.82,19.82,17.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37,12,4.29,33,0.19,0.07,0.07,-0.06,,0.27
Baltasar Barcia,Nacional,Primera División,2026,897,Right Wing,Uruguay,25,18/02/01,0.1,0.1,0.12,0.18,0.7,14,43,1,,0.09,0,0.16,1,0,0.16,1,0,0,0,0.1,0.28,1.71,-0.18,2.41,1.1,1.3,46,1,0,2.21,3.41,0.4,0.41,0.7,0.97,16.06,6.82,0,5.22,47.91,7.53,3.71,1.81,2.21,58,2.04,2.45,1.2,33,1.3,60,1.2,0,13.05,13.17,4.32,3.71,1.3,49.82,6.42,49,2.71,73,0.3,0,0,30.11,62,1.1,19,35,1.51,2.31,19,56,-5,58.96,3.91,0.39,0.6,32.62,85,7.34,8.43,1.3,1.3,0,0.3,2.21,3.51,0,62,0.9,18,0.4,18,68,14,24,57,19,18.24,16.99,0.91,101,-1.25,16.67,17.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,9,5.44,30,0.01,0.11,0.02,-0.02,,0.12
Bautista Kociubinski,Torque,Primera División,2026,869,Centre Defensive Midfielder,Argentina,25,25/04/01,0.1,0.1,0.03,0.03,0.83,13,38,1,,0.03,0,0.03,0.83,0,0.03,0.83,0,0,0,0.1,0.05,1.66,0.05,0.62,0.62,0,100,0.62,0,0.41,0.62,0.62,0.74,2.8,3.01,17.5,7.77,0,6.01,40.84,16.57,8.18,2.38,3,77,2.79,3.54,2.07,29,0.72,68,1.55,0,13.05,14.05,4.25,4.66,1.35,45.01,5.59,43,2.9,62,0.31,0,0,42.56,80,4.87,12,68,3.52,6.42,18,78,-2,50.16,6.52,0.43,0.43,31.38,98,4.09,9.42,0.62,0.62,0,0.1,0.52,1.14,0,0,0.1,50,0.21,21,73,6,19,78,3,22.4,19.25,0.96,98,-3.14,21.56,18.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,7,4.59,28,0.03,0.07,0.03,0,,0.12
Bautista Tomatis,Racing,Primera División,2026,357,Left Centre Forward,Argentina,22,10/08/04,0.25,0.25,0.25,0.08,3.28,8,54,6,,0.4,0,0.13,1.77,0,0.12,1.51,0,0.01,0.25,0.25,0.38,5.04,-0.12,2.52,0.76,1.77,30,0.76,0,1.77,5.3,0.5,0.38,0.76,0.56,13.62,3.53,0,3.28,49.94,8.07,4.79,1.77,2.27,88,1.45,1.83,1.01,50,0.25,55,3.03,0,10.84,8.93,2.77,2.77,0.25,51.86,6.05,56,2.02,73,0.5,0,0,17.15,68,0.5,9,22,0.76,2.27,19,50,-18,62.37,2.77,0.25,0.41,17.65,71,7.4,5.55,1.26,0.76,0.5,0.25,5.04,5.8,0,20,0.5,33,0.25,22,65,14,32,64,5,18.36,13.48,0.81,116,-4.88,14.87,15.59,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,5,5.42,32,0.13,-0.08,0.01,0.04,,0.09
Brahian Alemán,Cerro,Primera División,2026,1667,Left Centre Midfielder,Uruguay,37,22/12/89,0.11,0.11,0.11,0.04,2.92,4,33,3,,0.13,0.27,0.16,1.46,0.05,0.08,0.7,0.22,0.08,0.76,0.38,0.27,4.37,0.11,1.35,0.86,0.49,64,2.92,0,3.08,3.19,0.38,0.29,0.7,0.56,11.77,4.91,0.02,2.97,48.81,8.8,4.59,0.59,0.97,48,0.52,0.81,0.86,14,0.65,27,0.76,0,10.31,7.07,2.32,2.81,0.92,52.16,5.78,56,1.94,69,0.43,0,0,37.85,64,4.32,80,39,2.27,9.5,19,64,0,55.09,5.72,0.22,0.37,38.39,87,4.09,9.5,2.16,0.97,1.19,0.11,1.57,2.54,0.16,18,0.38,16,0.16,28,60,12,35,58,7,23.51,20.41,0.87,97,-3.09,20.46,19.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,7,5.12,47,0.12,0.03,-0.03,-0.04,,0.08
Braian Luka Andrade,Torque,Primera División,2026,947,Left Wing,Argentina,19,02/01/07,0.09,0.09,0.09,0.06,1.42,7,27,2,,0.12,0.09,0.14,1.8,0.09,0.14,1.8,0,0,0,0.19,0.23,3.23,-0.04,4.27,2.75,1.52,64,3.23,0.09,3.23,4.18,0.38,0.39,0.57,0.51,14.34,5.7,0,4.65,56.25,7.6,4.27,0.76,1.14,53,0.76,1.14,1.04,14,0.66,47,0.76,0,12.54,11.89,3.42,3.7,1.42,59.1,8.74,70,2.94,79,0.28,0,0,22.8,67,1.52,24,53,1.04,2.37,19,67,0,65.24,3.8,0.59,0.69,30.68,80,6.26,9.5,1.14,1.14,0,0.57,4.46,5.6,0.09,50,0.85,36,0.95,20,58,22,21,51,28,19.08,20.85,0.96,84,1.77,18.26,17.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,9,4.37,28,0.05,0.14,-0.01,-0.05,,0.13
Briam Acosta,Albion,Primera División,2026,503,Right Wing,Uruguay,29,06/09/97,0,0,0.12,0.1,1.25,0,43,2,,0.15,0,0.26,1.43,0,0.26,1.43,0,0,0,0,0.38,2.68,-0.38,1.61,1.07,0.54,67,0.89,0,1.07,2.86,0.72,0.65,1.25,1.49,20.94,7.52,0.01,5.55,42.8,7.52,3.94,1.97,2.68,73,2.11,2.76,2.51,0,0.72,40,0.72,0,16.47,17.78,4.47,4.65,1.61,46.36,7.7,47,3.4,73,0.72,0,0,25.77,67,0.89,25,50,1.25,1.79,17,60,-7,57.63,3.22,0.41,0.7,25.6,89,6.64,7.7,0.89,0.89,0,0.54,3.4,4.3,0,80,0.89,36,0.36,19,69,12,16,70,14,16.24,11.48,1,125,-4.76,16.26,14.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,10,4.83,31,0.04,0.08,0.02,0,,0.15
Brian Chamorra,Peñarol,Primera División,2026,888,Right Back,Uruguay,18,13/05/08,0,0,0.01,0.03,0.3,0,33,0,,0.02,0,0.01,0.41,0,0.01,0.41,0,0,0,0,0.02,0.71,-0.02,1.62,0.71,0.91,44,0.3,0,1.62,2.03,1.22,1.01,3.75,3.2,18.85,10.74,0.02,9.22,34.04,11.56,4.46,2.74,3.95,56,2.42,3.43,1.32,51,2.13,63,1.01,0.1,14.8,14.19,5.78,2.94,0.91,39.07,4.26,29,1.82,62,0.3,0,0,32.64,70,1.93,8,42,4.16,4.16,11,58,-12,49.17,4.56,0.2,0.24,30.31,89,5.82,6.79,1.11,1.11,0,0,0.41,1.52,0,73,0.81,33,0,29,64,8,36,60,4,19.37,17.18,0.92,108,-2.19,17.73,18.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,3.3,22,0.1,0.07,0.03,-0.01,,0.19
Brian Guillermo Montenegro Benítez,Defensor Sporting,Primera División,2026,2276,Centre Forward,Paraguay,33,09/06/93,0.24,0.24,0.24,0.15,1.58,15,48,3,0,0.34,0,0.08,0.79,0,0.08,0.79,0,0,0,0.24,0.32,2.37,-0.08,0.43,0.28,0.16,64,0.51,0,0.95,1.62,0.04,0.05,0.75,0.86,17.91,7.95,0.01,5.1,65.09,3.56,2.02,0.36,0.4,53,0.44,0.49,0.79,27,0.32,49,3.28,0,16.8,18.12,4.59,3.48,0.95,68.07,13.84,82,2.93,84,0.04,0,0,19.97,66,0.43,73,73,0.79,0.55,36,61,-5,58.91,1.03,0.33,0.48,13.21,88,3.38,5.34,0.4,0.4,0,0.32,4.35,4.74,0.12,10,0.08,50,0.51,19,63,19,13,68,19,13.91,12.35,1.04,109,-1.56,14.5,13.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,7,2.97,19,-0.03,-0.04,0.01,0.09,,0.04
Brian Lozano,Defensor Sporting,Primera División,2026,471,Centre Attacking Midfielder,Uruguay,32,22/02/94,0,0,0.13,0.03,4.01,0,29,3,,0.04,0.19,0.34,3.44,0.19,0.24,2.87,0,0.1,0.57,0.19,0.46,7.46,-0.27,2.1,1.34,0.76,64,1.53,0,1.53,1.72,0.38,0.45,0.19,0.31,16.44,5.35,0,5.35,49.15,6.69,3.44,1.15,1.53,67,1.37,1.81,1.15,60,0.57,60,0.57,0,14.15,18.05,4.97,4.78,2.1,50.39,7.65,54,2.87,60,0.76,0,0,58.12,77,8.6,9,58,1.72,13.38,16,75,-2,57.82,14.15,0.74,0.83,58.88,95,5.86,21.8,2.87,1.91,0.96,0.57,3.44,5.35,0.19,7,0.19,6,0.76,18,70,11,25,68,6,24.35,18.4,0.95,96,-5.95,23.05,17.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,4,10.78,67,0.2,0.13,0,-0.14,,0.19
Bruno Antúnez,Boston River,Primera División,2026,2463,Goalkeeper,Uruguay,23,30/01/03,0,0,0,,0,,,0,,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0.04,0,0.11,0.11,0,100,0.18,0,0,0,0,0,0,0,0.18,0.04,0,8.48,2.47,3.4,0,0,0,,0,0,0.04,,0,0,0,0,0.15,0.15,0.04,0.04,0,11.55,0,0,0,0,0.07,0,0,19.51,73,7.02,18,49,1.97,12.42,16,71,-2,10.42,0.8,0.09,0.09,17.39,100,5.29,0.26,0.04,0.04,0,0,0,0.04,0,0,0,,0,45,55,0,100,0,0,39.68,36.76,0.79,76,-2.92,31.45,27.86,1.02,0.98,-0.04,72,73,-1,1.08,3.65,28,13.04,1.98,0.04,0.04,16.94,-1,23,2,1.06,9,0.07,0.08,-0.02,,-0.07,0.06
Bruno Daniel Morales Rodríguez,Cerro,Primera División,2026,787,Centre Forward,Uruguay,22,09/12/04,0,0,0.19,0.1,1.94,0,41,3,,0.16,0,0.04,0.8,0,0.03,0.69,0,0.01,0.11,0,0.23,2.74,-0.23,0.46,0.23,0.23,50,2.17,0,2.29,3.89,0,0,1.03,0.78,17.6,8.46,0.02,4.46,60.91,4.46,3.2,1.14,1.14,91,0.9,0.9,2.51,50,0.11,46,3.77,0,13.95,11.19,3.54,3.09,0.8,64.7,11.32,81,2.74,89,0.46,0,0,21.03,68,0.46,10,44,1.71,0.34,39,60,-8,62.52,2.17,0.22,0.3,19.89,78,3.79,6.06,0.34,0.34,0,0.34,4.69,5.03,0,0,0,0,0.8,14,69,17,13,70,17,13.85,13.44,0.97,103,-0.4,13.48,13.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,8,3.6,28,-0.06,-0.03,0,-0.01,,-0.1
Bruno Hernández,Cerro Largo,Primera División,2026,433,Left Wing,Uruguay,22,16/09/04,0.21,0.21,0.08,0.04,2.28,9,36,3,,0.21,0.42,0.26,2.28,0.42,0.19,1.45,0,0.07,0.83,0.62,0.35,4.57,0.27,1.04,1.04,0,100,2.28,0,4.78,2.91,1.04,0.98,0.21,0.13,18.48,6.85,0,6.02,53.83,6.23,3.53,2.08,3.11,91,1.89,2.87,2.28,50,0.21,17,0.42,0,14.33,13.72,4.36,3.95,1.66,55.41,8.1,57,2.7,68,0.42,0,0,31.15,63,1.87,77,29,1.25,5.4,12,52,-11,62.89,4.15,0.65,0.83,37.17,86,6.12,10.8,3.11,2.08,1.04,0,1.87,3.95,0,40,1.25,26,0.42,16,70,14,25,62,13,21.65,23.84,0.81,57,2.18,17.49,13.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,6,6.15,44,0.21,0.04,0,0.1,,0.36
Bruno Larregui,CA Juventud,Primera División,2026,838,Centre Forward,Uruguay,25,06/03/01,0,0,0.12,0.14,0.86,0,50,3,,0.15,0,0.04,1.18,0,0.04,1.18,0,0,0,0,0.17,2.04,-0.17,1.18,0.43,0.75,36,1.4,0,1.29,3.55,0.21,0.23,0.54,0.54,12.25,5.16,0,4.51,64.56,3.12,1.93,0.43,0.64,67,0.4,0.63,0.75,0,0.21,8,0.21,0,11.07,13.78,4.3,2.04,1.07,66.4,9.03,82,1.83,89,0.21,0,0,15.69,68,0.64,23,67,0.86,0.64,22,56,-13,67.46,1.4,0.09,0.22,16.12,80,4.2,6.66,0.43,0.43,0,0.75,6.02,6.45,0,0,0.11,20,0.86,13,60,28,13,60,27,14.26,12.7,1.03,114,-1.55,14.65,14.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,9,2.3,16,-0.03,-0.02,0.02,0.01,,-0.02
Bruno Zuculini,Nacional,Primera División,2026,392,Centre Defensive Midfielder,Argentina,33,01/04/93,0,0,0.11,0.12,0.92,0,0,1,,0,0,0.02,0.69,0,0.02,0.69,0,0,0,0,0.13,1.61,-0.13,0.23,0.23,0,100,0.23,0,1.38,0.46,1.15,1.95,0.92,0.93,14.69,7.8,0.02,5.28,39.28,13.54,5.74,2.98,4.13,87,3.72,5.66,1.84,50,0.46,69,2.07,0,9.87,11.52,3.9,2.75,0.92,40.21,3.21,33,0.92,33,0.23,0,0,48.65,81,3.44,12,71,1.15,4.59,9,63,-18,47.74,5.05,0.58,0.6,35.57,96,4.8,8.49,1.15,0.92,0.23,0.23,2.07,2.98,0.46,0,0,,0.23,26,68,6,38,62,0,20.46,18.14,0.99,98,-2.32,20.25,17.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,10,4.41,30,0.07,0.08,0.02,-0.12,,0.05
Camilo Cándido,Nacional,Primera División,2026,1144,Left Back,Uruguay,31,01/06/95,0.08,0.08,0.07,0.07,1.02,8,23,1,,0.04,0,0.09,1.02,0,0.08,0.71,0,0.01,0.31,0.08,0.16,2.05,-0.08,0.94,0.87,0.08,92,0.63,0,0.79,0.79,2.05,2.3,2.12,2.42,11.72,5.98,0.01,4.88,36.37,12.35,4.48,2.05,4.09,70,2.29,4.6,0.79,39,0.87,50,0.79,0,8.89,10.26,3.93,2.36,0.79,42.02,3.3,37,1.81,77,0.24,0,0.08,40.28,75,5.82,86,60,2.91,8.97,12,74,0,51.91,5.35,0.55,0.58,33.67,96,4.07,11.41,1.97,1.26,0.71,0.24,1.34,2.6,0,36,1.18,44,0.24,26,62,13,18,69,13,23.11,17.99,0.95,109,-5.12,21.85,19.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,8,5.53,32,0.14,0.08,0.02,-0.04,,0.2
