Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
João Victor,Mirassol Futebol Clube,"Serie A, Brasil",2026,732,Right Centre Back,Brazil,29,01/09/97,0,0,0.02,0.08,0.25,0,50,0,,0.02,0,0.01,0.12,0,0.01,0.12,0,0,0,0,0.02,0.37,-0.02,0.12,0.12,0,100,0.12,0,0.12,0.12,0.62,0.94,4.06,5.55,5.41,2.34,0.14,3.2,28.26,1.85,9.1,0.98,1.6,89,1.21,2.15,0.37,80,0.12,69,2.71,0.12,4.06,5.66,1.72,0.12,0.12,30.03,0.74,18,0.12,100,0,0,0,50.56,91,5.04,17,80,5.41,4.92,10,66,-25,34.49,2.71,0.41,0.41,39.36,100,4.11,3.57,0,0,0,0.12,0.86,0.86,0,,0,0,0.12,20,77,3,21,72,7,21.96,26.33,0.98,96,4.37,21.47,25.25,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,9,3.85,25,0.01,0.04,0.18,-0.02,,0.21
Willian Estefani Machado,Mirassol Futebol Clube,"Serie A, Brasil",2026,732,Left Centre Back,Brazil,30,12/11/96,0,0,0.03,0.05,0.62,0,40,0,,0.06,0,0.03,0.62,0,0.03,0.62,0,0,0,0,0.06,1.23,-0.06,0,0,0,,0.86,0,0.12,0.12,1.48,1.86,4.67,6.47,6.77,3.44,0.1,3.57,24.38,3.44,10.95,0.49,1.97,67,0.78,2.64,0.49,50,0.25,71,2.09,0.12,5.9,7.98,2.46,1.35,0.37,32.28,1.48,25,0.74,55,0.25,0,0,52.9,88,5.29,59,68,6.15,6.27,12,68,-19,38.79,5.41,0.47,0.49,42.32,100,5.45,7.01,0.25,0.25,0,0.12,1.48,1.72,0,0,0,0,0.25,21,76,3,25,72,4,22.05,24.63,0.96,95,2.58,21.09,23.46,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,8,5.04,32,0.1,0.06,0.24,-0.04,,0.37
Walter,Mirassol Futebol Clube,"Serie A, Brasil",2026,732,Goalkeeper,Brazil,39,17/11/87,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,5.78,1.73,0,2.83,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,19.93,93,3.94,14,73,1.6,3.81,21,90,-3,11.05,0.12,0.29,0.29,18.08,100,4.37,0.12,0,0,0,0,0,0,0,,0,,0,25,74,1,100,0,0,26.03,28.45,0.91,89,2.42,23.61,25.41,0.98,0.86,-0.12,67,71,-4,0.78,2.95,28,10.7,1.5,0.25,0.25,23.34,-1,6,3,1.75,11,0.03,0.05,,,-0.28,-0.2
Victor Hugo Gomes Silva,Atlético Mineiro,"Serie A, Brasil",2026,729,Left Defensive Midfielder,Brazil,22,10/05/04,0.25,0.25,0.07,0.09,0.74,33,67,1,,0.19,0.12,0.2,1.11,0.12,0.2,1.11,0,0,0,0.37,0.27,1.85,0.1,2.72,1.6,1.11,59,0.12,0,0.74,3.09,0.37,0.23,1.23,0.9,16.91,8.76,0.03,4.2,41.96,2.59,4.81,0.86,1.23,64,0.79,1.02,0.37,43,0.49,38,1.11,0,15.68,14.33,3.58,3.46,0.74,44.61,5.8,37,1.97,57,0,0,0,28.88,76,2.22,82,53,2.22,3.21,23,74,-3,55.52,5.43,0.43,0.55,26.54,89,6.74,9.13,0.86,0.86,0,0.25,1.48,2.35,0.25,29,0.25,29,0.25,24,64,12,26,72,3,20.42,19.87,0.93,90,-0.55,18.91,17.84,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,11,3.64,32,0.04,0.05,0.03,0,,0.13
Agustín Rossi,Flamengo,"Serie A, Brasil",2026,729,Goalkeeper,Argentina,31,20/08/95,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25,0,0,0,0,0,0,0,0,0,0,3.83,2.45,0,2.1,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,15.43,79,3.95,4,48,2.35,5.93,19,53,-26,11.73,0.49,0.14,0.14,13.95,100,5.18,0.25,0,0,0,0,0,0,0,,0,,0,36,64,0,100,0,0,33.5,38.76,0.79,68,5.27,26.38,26.53,0.62,0.56,-0.05,64,67,-3,0.62,1.73,22,7.9,1.46,0.12,0,21.11,-1,10,2,1.12,8,0.06,0.03,,,0.12,0.21
Gabriel Baralhas,EC Vitória,"Serie A, Brasil",2026,728,Left Defensive Midfielder,Brazil,28,09/10/98,0.25,0.25,0.11,0.1,1.11,22,22,1,,0.09,0.25,0.08,1.24,0.25,0.08,1.24,0,0,0,0.49,0.19,2.35,0.3,0.99,0.74,0.25,75,1.24,0,0.74,0.99,2.1,1.27,0.62,0.44,21.5,11.61,0.07,5.68,41.34,2.72,6.67,1.48,3.58,55,1.1,2.37,2.1,29,1.24,0,0,0,17.92,11.34,3.95,3.58,0.86,43.66,7.04,39,2.47,69,0.25,0,0,28.3,88,2.35,9,66,1.11,3.09,21,80,-8,51.63,3.46,0.24,0.29,25.45,97,4.84,7.04,0.99,0.99,0,0.12,1.11,2.1,0.12,25,0.25,67,0.12,17,72,11,19,77,4,19.5,18.42,0.96,87,-1.08,18.74,16.03,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,12,3.57,30,0,0.07,0.02,-0.03,,0.07
Lucas Henrique Barbosa,Red Bull Bragantino,"Serie A, Brasil",2026,727,Right Wing,Brazil,25,21/02/01,0.12,0.12,0.18,0.09,1.98,6,50,3,,0.18,0,0.17,1.36,0,0.17,1.36,0,0,0,0.12,0.35,3.34,-0.22,1.73,0.74,0.99,43,1.98,0,1.49,2.85,0.62,0.32,1.73,2.18,18.07,8.29,0.04,4.33,48.26,1.73,3.22,1.86,2.48,68,2,2.32,2.85,50,0.87,47,1.11,0,13.74,13.37,2.6,3.09,0.5,54.97,8.29,60,2.72,88,0.37,0,0,19.56,71,2.23,76,62,2.35,2.97,23,60,-11,61.59,3.59,0.23,0.47,20.67,89,7.84,7.3,1.24,1.11,0.12,0.5,3.96,5.08,0.25,40,0.5,33,0.62,24,67,9,25,69,5,20.56,16.72,0.99,112,-3.84,20.45,18.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,13,3.84,23,0.01,0.04,0.01,-0.04,,0.02
Cleiton,Red Bull Bragantino,"Serie A, Brasil",2026,727,Goalkeeper,Brazil,29,18/08/97,0,0,0,,0,,,0,,0,0,0.01,0.12,0,0.01,0.12,0,0,0,0,0.01,0.12,-0.01,0,0,0,,0.12,0,0,0,0,0,0,0,0.12,0.25,0,5.69,2.8,0,3.09,0,0,0,0,0,0,0,0.12,,0,0,0.12,0.06,0,0,0,3.82,0,0,0,,0.12,0,0,25.01,81,8.79,16,61,3.34,11.14,20,65,-16,16.7,0.87,0.15,0.15,22.65,100,5.43,0.62,0,0,0,0.12,0.25,0.25,0,,0,,0.12,35,65,0,60,40,0,36.74,41.09,0.85,75,4.35,31.21,30.71,0.87,0.83,-0.04,70,71,-1,0.69,2.85,32,8.91,2.19,0.12,0.12,24.43,2,15,3,2.18,13,0.08,0.07,0,,-0.16,-0.02
Juninho Capixaba,Red Bull Bragantino,"Serie A, Brasil",2026,727,Left Back,Brazil,29,05/07/97,0.25,0.25,0.07,0.06,1.11,22,33,1,,0.12,0.12,0.06,0.99,0.12,0.05,0.74,0,0.01,0.25,0.37,0.12,2.1,0.25,0.74,0.25,0.5,33,1.11,0,0.87,1.24,0.87,0.91,2.85,3.12,13.25,6.44,0.03,5.08,39.96,4.09,8.54,1.49,2.35,67,1.67,2.58,1.36,50,0.74,74,2.1,0,10.4,11.31,3.47,3.34,0.99,44.2,5.08,49,2.48,74,0.5,0,0,39.61,78,3.96,85,63,3.09,6.07,11,64,-14,49.75,5.82,0.4,0.45,33.42,96,5.21,10.15,1.11,0.87,0.25,0.12,2.35,3.22,0,33,0.37,19,0.12,29,60,11,29,62,9,21.4,16.38,0.97,114,-5.02,20.72,18.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,8,6.55,40,0.11,0.04,0.01,-0.05,,0.11
Sabino,São Paulo,"Serie A, Brasil",2026,726,Left Centre Back,Brazil,30,24/10/96,0.12,0.12,0.01,0.04,0.25,50,50,0,,0,0,0.01,0.25,0,0.01,0.25,0,0,0,0.12,0.02,0.5,0.11,0.5,0.5,0,100,0.87,0,0.12,0.12,1.24,1.4,5.95,7.38,11.16,6.82,0.07,4.09,29.01,1.98,7.31,2.23,3.47,82,2.76,4.16,1.61,70,0.5,61,2.85,0,7.31,8.97,2.48,1.36,0.62,37.44,2.48,34,0.87,64,0,0,0,43.76,86,4.59,91,63,6.94,6.32,13,71,-15,40.15,4.83,0.35,0.35,35.95,100,4.29,5.58,0.5,0.5,0,0.12,0.99,1.49,0,25,0.12,50,0.25,27,70,3,44,49,7,22.44,21.91,0.93,95,-0.53,20.77,20.72,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,9,3.38,26,0.08,0.05,0.14,-0.01,,0.26
Matheus Pereira,Cruzeiro,"Serie A, Brasil",2026,726,Centre Attacking Midfielder,Brazil,30,04/05/96,0.25,0.25,0.1,0.05,2.23,11,28,2,,0.27,0,0.18,2.6,0,0.14,1.98,0,0.04,0.62,0.25,0.28,4.84,-0.03,1.36,1.12,0.25,82,3.72,0.12,1.49,1.12,0.62,0.7,0,0,18.73,9.18,0.01,3.97,56.98,1.98,3.1,0.37,0.99,50,0.46,1.16,2.48,0,0.37,40,0.5,0,15.88,18.69,3.35,3.97,0.37,58.78,10.67,67,2.6,66,0.5,0,0,34.61,80,3.22,89,51,0.62,5.71,10,83,3,63.16,4.34,0.35,0.56,32.99,97,4.92,14.02,3.22,2.36,0.87,0.25,3.72,6.08,0.12,12,0.62,31,0.87,16,69,14,24,65,11,19.21,17.46,0.91,102,-1.75,17.42,17.84,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,7,7.69,50,-0.04,0.17,0,-0.02,,0.11
Juan Pablo Freytes,Fluminense,"Serie A, Brasil",2026,725,Left Centre Back,Argentina,26,10/01/00,0,0,0.01,0.02,0.37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.01,0.37,-0.01,0.5,0.5,0,100,0.62,0,0.12,0.25,0.74,0.92,4.22,6,8.56,5.21,0.08,5.46,23.72,1.74,8.44,1.74,2.48,67,2.67,3.59,1.24,55,0.87,43,1.12,0.12,5.58,8.13,2.61,0.74,0.37,28.61,0.87,16,0.12,17,0.25,0,0,54.59,89,5.09,91,64,4.47,7.69,8,76,-13,36.65,3.85,0.54,0.54,47.52,99,4.39,4.09,0.25,0.25,0,0,0.5,0.74,0,0,0,0,0.12,24,73,3,36,64,0,22.95,20.28,0.93,99,-2.67,21.34,20.14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,6,3.44,23,0.03,0.06,0.08,-0.01,,0.16
Alef Manga,Clube do Remo,"Serie A, Brasil",2026,724,Centre Forward,Brazil,32,28/11/94,0.25,0.25,0.3,0.12,2.48,10,25,5,,0.33,0.12,0.14,1.49,0.12,0.14,1.49,0,0,0,0.37,0.44,3.98,-0.07,1.62,1.37,0.25,85,0.5,0,1.49,1.37,0.37,0.13,0.75,0.51,17.64,9.32,0,4.35,56.35,2.98,5.96,0.62,0.99,45,0.41,0.54,0.75,0,0.75,65,1.37,0,16.28,10.33,4.1,2.11,0.99,58.42,10.44,64,1.86,88,0,0,0,20.75,77,0.75,7,35,1.12,1.74,28,79,2,62.76,1.24,0.29,0.59,18.76,92,6.13,8.08,0.5,0.5,0,0.62,4.47,4.97,0,50,0.62,42,0.87,13,65,23,6,68,26,18.27,14.96,0.87,98,-3.31,15.88,14.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,8,4.7,33,0.03,0.1,0.02,0.1,,0.25
Martinelli,Fluminense,"Serie A, Brasil",2026,718,Left Defensive Midfielder,Brazil,25,04/10/01,0,0,0.06,0.06,1.13,0,44,1,,0.06,0,0.06,0.75,0,0.06,0.75,0,0,0,0,0.12,1.88,-0.12,0.75,0.63,0.13,83,0.63,0,0.63,0.38,0.88,1.12,1.25,1.59,12.28,5.39,0.07,4.64,38.05,5.01,10.02,1,1.88,50,1.23,2.35,1.38,11,1,40,0.5,0,9.9,12.63,3.13,3.26,1,42.91,3.88,39,1.5,46,0.25,0,0,62.27,90,3.51,19,70,1.5,4.76,12,80,-10,46.51,5.64,0.84,0.88,55.13,99,4.97,12.03,0.5,0.5,0,0.13,1.13,1.63,0.13,0,0,,0.13,15,76,8,19,76,5,19.15,15.46,0.99,104,-3.69,18.88,16.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,6,6.6,44,0.02,0.1,0.07,-0.04,,0.16
Pedro Rocha,Coritiba Fbc,"Serie A, Brasil",2026,714,Centre Forward,Brazil,32,30/09/94,0.25,0.25,0.39,0.14,2.77,9,32,7,,0.23,0.13,0.05,0.63,0.13,0.05,0.63,0,0,0,0.38,0.44,3.4,-0.06,1.89,1.26,0.63,67,1.39,0,1.26,2.27,0.63,0.2,0.38,0.18,13.74,4.79,0,2.27,55.5,1.89,3.4,0.38,1.01,60,0.09,0.29,1.64,60,0.25,15,0.38,0,11.85,5.89,1.89,2.9,0.38,59,7.56,64,2.4,83,0.13,0,0,11.47,74,0.5,14,100,0.5,0.38,22,81,7,54.76,1.64,0.23,0.53,12.98,85,6.18,2.77,0.13,0.13,0,0.25,4.66,4.79,0,0,0.13,100,0.25,10,65,25,27,45,27,14.44,15.66,1.1,108,1.22,15.86,16.88,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,10,2.33,23,-0.04,0.04,0.01,-0.03,,-0.02
Negueba,Mirassol Futebol Clube,"Serie A, Brasil",2026,711,Right Wing,Brazil,27,02/12/99,0.25,0.25,0.07,0.04,1.77,14,36,2,,0.15,0,0.12,2.15,0,0.1,1.65,0,0.03,0.51,0.25,0.19,3.92,0.06,3.04,1.77,1.27,58,1.65,0,1.39,3.54,0.63,0.84,0.76,0.93,16.08,8.35,0.01,5.06,55.54,3.8,5.82,1.52,2.15,63,1.94,2.78,0.25,13,0.89,29,0.51,0,14.43,18.9,3.8,3.8,1.39,56.68,9.11,63,3.04,80,0.25,0,0,34.81,75,2.28,15,41,1.39,4.94,23,67,-8,60.52,4.56,0.57,0.68,36.84,92,4.94,14.18,2.41,1.65,0.76,0.25,3.16,4.81,0,42,1.14,32,0.63,12,72,16,17,63,20,18.49,13.2,0.89,92,-5.29,16.39,12.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,10,7.24,46,0.04,0.06,0.01,-0.04,,0.06
Lucas Ronier Vieira Pires,Coritiba Fbc,"Serie A, Brasil",2026,710,Right Wing,Brazil,22,25/11/04,0.13,0.13,0.11,0.06,1.78,7,14,2,,0.06,0.13,0.08,0.76,0.13,0.06,0.38,0,0.02,0.38,0.25,0.19,2.54,0.06,1.78,1.27,0.51,71,2.54,0,2.28,1.65,0.38,0.35,0.89,0.25,22.57,12.17,0,6.09,43.22,2.66,5.83,1.9,2.28,56,0.52,0.87,0.89,45,1.52,37,0.89,0,19.78,9.39,4.31,2.54,0.89,45.59,7.73,39,1.65,65,0.25,0,0,22.32,73,2.16,83,55,1.39,3.42,22,71,-2,56.28,2.79,0.38,0.51,24.85,93,7.22,6.34,0.63,0.38,0.25,0.25,3.3,3.68,0,40,0.76,50,0.51,13,73,14,16,62,22,19.83,18.36,0.95,105,-1.47,18.87,19.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,2.88,31,0.05,0.11,0.01,-0.07,,0.11
Léo,Chapecoense,"Serie A, Brasil",2026,709,Goalkeeper,Brazil,36,21/09/90,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.51,0,0,0,0,0,0,0,0.13,0.25,0,7.61,2.42,0,2.79,0,0,0,0,0,0,0,0.13,,0,0.13,0.13,0.04,0,0,0,2.66,0,0,0,,0.13,0,0,13.07,74,4.06,10,42,1.14,8.5,11,65,-9,8.29,0.13,0.03,0.03,11.93,100,5.35,0,0,0,0,0,0,0,0,,0,,0,36,64,0,,,,35.98,37.1,0.78,80,1.11,28.24,29.76,1.27,1.29,0.02,71,71,0,1.56,4.44,30,14.97,1.97,0.13,0.13,15.24,0,20,4,0.39,3,0.01,0.09,,,-0.03,0.07
Eduardo Doma,Chapecoense,"Serie A, Brasil",2026,709,Left Centre Back,Brazil,28,28/08/98,0.13,0.13,0.06,0.13,0.51,25,25,0,,0.07,0,0.01,0.13,0,0.01,0.13,0,0,0,0.13,0.07,0.63,0.06,0.25,0.13,0.13,50,0.13,0,0.13,0.13,0.51,0.32,5.2,2.7,5.96,2.28,0.03,2.54,20.66,0.38,6.98,0.38,0.89,43,0.13,0.45,0.76,0,0.51,56,1.27,0,4.82,2.79,1.52,0.76,0,27.66,1.01,21,0.25,33,0.13,0,0,39.2,84,4.06,31,54,6.98,5.71,13,63,-21,31.88,2.28,0.19,0.25,30.96,100,3.83,2.66,0.13,0,0.13,0,1.27,1.27,0,0,0,0,0,34,65,1,38,62,0,24.8,28.34,0.91,92,3.54,22.61,26.03,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,2.63,20,0.04,0.04,0.07,-0.02,,0.13
Henry David Mosquera Sánchez,Red Bull Bragantino,"Serie A, Brasil",2026,706,Left Midfielder,Colombia,25,14/11/01,0,0,0.21,0.07,2.93,0,22,5,,0.11,0.13,0.17,1.66,0.13,0.17,1.66,0,0,0,0.13,0.38,4.59,-0.25,7.52,5.22,2.29,69,1.15,0,1.27,4.21,0.13,0.07,0.13,0.11,12.49,4.84,0.01,3.7,60.88,3.44,5.1,0.76,0.89,86,0.77,0.84,0.64,80,0.13,44,0.51,0,11.09,11.4,3.06,4.08,1.53,63.89,8.54,77,3.7,91,0.13,0,0,23.19,75,1.27,12,71,0.25,1.66,25,67,-9,68.4,3.57,0.5,0.66,31.35,91,9.08,11.98,1.53,1.53,0,1.15,4.08,5.61,0.13,50,1.02,47,1.66,13,69,19,14,66,20,17.34,14.13,1.01,110,-3.21,17.51,15.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,7,5.58,33,0.11,0.26,0.01,-0.11,,0.27
Alan Franco,São Paulo,"Serie A, Brasil",2026,706,Right Centre Back,Argentina,30,10/10/96,0,0,0.02,0.08,0.26,0,0,0,,0,0,0,0.13,0,0,0.13,0,0,0,0,0.02,0.38,-0.02,0.38,0.13,0.26,33,0.13,0,0.26,0.26,0.64,0.83,3.32,4.1,10.46,5.48,0.07,6.38,28.92,1.4,9.44,1.28,1.91,71,1.35,2.18,1.15,20,0.51,60,1.53,0,8.03,9.16,3.83,1.79,0.13,34,2.3,29,0.77,43,0.26,0,0,51.01,89,3.44,8,52,3.83,6.12,13,87,-2,36.94,4.34,0.12,0.12,42.08,99,4.29,4.08,0,0,0,0,0.51,0.51,0,,0,,0,32,65,4,50,50,0,22.19,20.97,0.92,96,-1.22,20.51,20.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,9,2.37,17,0.08,0.04,0.04,-0.02,,0.14
Rafael Borré,Internacional,"Serie A, Brasil",2026,703,Right Centre Forward,Colombia,31,14/09/95,0.13,0.13,0.37,0.19,1.92,7,47,4,,0.4,0,0.12,1.15,0,0.12,1.15,0,0,0,0.13,0.49,3.07,-0.36,0.77,0.51,0.26,67,1.02,0,1.66,2.43,0.13,0.07,0.26,0.22,28.29,12.29,0.03,6.66,68.04,3.97,5.76,1.41,1.54,79,1.5,1.56,2.05,0,0.38,27,1.41,0,24.97,28.73,5.76,4.99,0.64,69.82,21.76,87,4.61,92,0,0,0,16,80,0.64,8,83,0.51,0.51,26,69,-11,65.19,1.15,0.4,0.7,14.21,86,4.8,6.91,0.77,0.77,0,0.64,5.76,6.53,0,50,0.38,60,1.41,7,69,24,4,67,30,13.2,13.74,1.01,91,0.54,13.33,12.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,3,4.79,27,0.01,0,-0.02,0.09,,0.09
Maicon,Coritiba Fbc,"Serie A, Brasil",2026,702,Right Centre Back,Brazil,38,13/09/88,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.26,0,0,0.13,0.38,0.15,4.36,1.74,5.51,3.72,0.07,3.33,16.96,0.77,5.26,0.77,1.15,50,0.45,0.6,0.26,14,0.77,53,1.03,0,4.49,2.77,1.8,0.77,0.38,24.5,0.13,3,0,0,0,0,0.13,21.16,84,4.1,17,70,4.49,5.77,6,58,-26,28.35,1.15,0.07,0.07,17.44,99,3.72,0.64,0.13,0,0.13,0,0.26,0.26,0,0,0,,0.13,22,74,5,20,80,0,27.48,19.07,0.97,98,-8.42,26.66,18.66,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,9,1.77,17,0,0.02,0.16,,,0.18
Marcos Antonio,São Paulo,"Serie A, Brasil",2026,701,Left Centre Midfielder,Brazil,26,12/06/00,0,0,0.04,0.07,0.51,0,25,1,,0,0.13,0.04,0.77,0.13,0.04,0.77,0,0,0,0.13,0.08,1.28,0.05,0.77,0.51,0.26,67,1.16,0,0.9,0.77,0.26,0.36,0.64,0.66,21.05,10.52,0.03,4.75,45.05,4.11,7.96,1.54,1.8,60,1.55,1.92,1.16,33,1.03,30,0.39,0,18.35,21.15,3.59,3.21,0.77,46.88,8.09,44,1.93,60,0,0,0,53.01,88,4.75,5,84,1.41,4.88,20,84,-4,54.15,6.8,0.42,0.45,48.9,99,4.43,15.79,1.8,1.8,0,0.26,1.03,2.82,0.39,0,0.13,20,0.51,16,73,11,23,72,6,18.63,16.36,0.99,104,-2.27,18.44,17.07,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,10,5.85,41,0.05,0.07,0.02,-0.04,,0.11
Stiven Mendoza,Athletico Paranaense,"Serie A, Brasil",2026,696,Left Wing Back,Colombia,34,26/06/92,0.39,0.39,0.06,0.05,1.29,30,50,2,,0.07,0,0.13,0.9,0,0.13,0.9,0,0,0,0.39,0.2,2.2,0.19,0.52,0.39,0.13,75,0.52,0,1.55,1.16,0.39,0.32,0.65,0.43,9.82,5.3,0,3.62,54.25,3.62,5.69,0.9,1.29,78,0.95,1.27,1.29,60,0.26,29,0.26,0,7.62,7.14,2.46,2.07,0.52,59.27,4.65,61,1.55,75,0,0,0,25.59,84,1.03,90,40,0.9,2.33,20,86,2,57.1,2.97,0.19,0.25,25.33,93,4.65,9.43,1.42,1.29,0.13,0.26,1.42,2.71,0.13,18,0.39,33,0.26,17,57,26,16,60,23,18.5,16.05,0.93,107,-2.44,17.24,17.15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,12,5.53,42,0.03,0.08,0,-0.05,,0.07
Bruno Melo,Coritiba Fbc,"Serie A, Brasil",2026,691,Left Back,Brazil,34,25/10/92,0,0,0.01,0.04,0.13,0,0,0,,0,0.13,0.12,0.65,0.13,0.12,0.65,0,0,0,0.13,0.12,0.78,0.01,0.13,0,0.13,0,0.52,0,0.39,0.26,0.78,0.28,2.99,1.53,6.51,3.78,0.02,1.3,24.25,1.04,5.86,0.78,1.56,75,0.25,0.52,0.26,50,0.26,54,0.91,0,5.47,2.32,0.39,0.39,0,27.74,0.52,10,0,0,0.13,0,0,34.24,81,2.6,93,41,4.04,5.34,9,57,-24,43.09,2.47,0.21,0.3,28.38,98,3.33,5.21,0.39,0.26,0.13,0.26,0.78,1.04,0,33,0.13,50,0.13,37,53,10,43,43,15,23.38,27.32,0.88,81,3.94,20.49,22.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,11,3.01,33,0.2,0.03,0.03,-0.01,,0.25
Ruan,Atlético Mineiro,"Serie A, Brasil",2026,687,Right Centre Back,Brazil,27,06/06/99,0.13,0.13,0.03,0.11,0.26,50,50,0,,0.02,0,0.01,0.13,0,0.01,0.13,0,0,0,0.13,0.04,0.39,0.09,0.13,0.13,0,100,1.18,0,0.26,0.26,1.05,1.13,3.8,3.51,10.48,4.45,0.11,5.11,24.27,1.31,7.86,0.79,1.83,67,0.95,2.08,1.31,25,0.39,77,2.62,0,8.38,7.86,2.88,0.65,0.39,30.28,1.18,14,0.39,60,0.52,0,0,36.67,88,3.01,8,56,4.45,4.71,17,81,-7,37.92,2.23,0.31,0.33,28.94,99,4.37,2.75,0.13,0.13,0,0,1.05,1.18,0.13,0,0,,0,22,68,10,33,57,10,22.04,20.63,0.93,103,-1.41,20.39,21.34,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,11,2.66,22,0.01,0.04,0.06,-0.02,,0.08
Luan Peres,Santos,"Serie A, Brasil",2026,681,Left Centre Back,Brazil,32,18/07/94,0,0,0.01,0.09,0.13,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.01,0.13,-0.01,0.13,0.13,0,100,1.32,0,0.26,0.13,1.19,1.16,4.1,2.98,9.25,4.76,0.11,3.83,23.2,2.25,8.59,1.45,2.64,73,1.14,2.3,1.06,60,0.53,56,1.19,0,6.74,5.7,2.25,2.11,0.93,29.46,1.45,22,0.79,38,0.13,0.13,0,35.56,80,3.97,88,48,5.42,6.87,14,60,-20,37.98,2.64,0.21,0.21,28.55,99,4.55,3.3,0,0,0,0,0.26,0.26,0,,0,0,0,30,68,2,40,48,12,25.14,22.14,0.89,104,-3,22.45,22.96,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,7,3.03,23,0.05,0.04,0.17,-0.01,,0.25
